日期,分类名称,销售单价,销售总量,ln4单价,ln4总量
2021-8-3,水生根茎类,11.09473684,27.549,2.406470837,3.315966237
2021-8-4,水生根茎类,10.25641026,22.617,2.327902901,3.118701836
2021-8-5,水生根茎类,10.3125,14.856,2.333356752,2.698403824
2021-8-6,水生根茎类,12.84878049,22.376,2.553248903,3.107988956
2021-8-7,水生根茎类,12.58571429,28.627,2.532562384,3.354350328
2021-8-8,水生根茎类,11.18181818,24.273,2.414289082,3.189364621
2021-8-9,水生根茎类,10,19.711,2.302585093,2.981176856
2021-8-10,水生根茎类,10.72307692,24.532,2.372398141,3.199978388
2021-8-11,水生根茎类,10,20.738,2.302585093,3.031967766
2021-8-12,水生根茎类,8.235294118,28.536,2.108429079,3.351166448
2021-8-13,水生根茎类,8.119402985,37.722,2.094256627,3.630243479
2021-8-14,水生根茎类,8.341463415,27.112,2.12123867,3.299976434
2021-8-15,水生根茎类,8.395348837,49.471,2.127677843,3.901386639
2021-8-16,水生根茎类,8.608695652,50.533,2.152772815,3.922626588
2021-8-17,水生根茎类,8.622641509,56.145,2.154391477,4.02793763
2021-8-18,水生根茎类,8.808080808,54.55,2.175669574,3.999117712
2021-8-19,水生根茎类,8.705882353,28.569,2.16399893,3.352322214
2021-8-20,水生根茎类,8.96,27.29,2.192770227,3.306520335
2021-8-21,水生根茎类,8.898550725,37.692,2.185888424,3.62944787
2021-8-22,水生根茎类,10.26086957,51.313,2.32833759,3.937944131
2021-8-23,水生根茎类,10.17241379,38.788,2.319679526,3.65811092
2021-8-24,水生根茎类,10.35087719,31.616,2.337071269,3.453663322
2021-8-25,水生根茎类,8.387096774,35.363,2.126694427,3.565666076
2021-8-26,水生根茎类,8.243478261,63.126,2.109422374,4.145132729
2021-8-27,水生根茎类,8.311111111,56.396,2.117593308,4.032398234
2021-8-28,水生根茎类,8.47826087,49.574,2.137505343,3.903466503
2021-8-29,水生根茎类,8.318181818,55.375,2.118443699,4.014128228
2021-8-30,水生根茎类,8.184615385,40.953,2.102256219,3.712425068
2021-8-31,水生根茎类,8.214285714,31.335,2.105874799,3.444735684
2021-9-1,水生根茎类,6.578313253,47.449,1.883778368,3.85965545
2021-9-2,水生根茎类,6.486486486,45.638,1.869721011,3.820740703
2021-9-3,水生根茎类,6.845360825,54.834,1.923571171,4.00431044
2021-9-4,水生根茎类,6.451612903,66.409,1.864330162,4.195832589
2021-9-5,水生根茎类,6.488888889,58.946,1.870091313,4.076621771
2021-9-6,水生根茎类,8.13559322,33.471,2.09624866,3.510679392
2021-9-7,水生根茎类,8.129032258,34.142,2.095441883,3.530528298
2021-9-8,水生根茎类,8.129032258,38.571,2.095441883,3.652500699
2021-9-9,水生根茎类,8.314754098,39.028,2.118031539,3.664279337
2021-9-10,水生根茎类,6.780952381,43.851,1.914117561,3.780797524
2021-9-11,水生根茎类,6.68019802,67.532,1.899147631,4.21260156
2021-9-12,水生根茎类,6.589655172,57.208,1.885501021,4.046693749
2021-9-13,水生根茎类,6.24,29.937,1.830980182,3.399095174
2021-9-14,水生根茎类,6.730645161,41.431,1.906671003,3.724029393
2021-9-15,水生根茎类,7.30625,32.841,1.988730146,3.491677735
2021-9-16,水生根茎类,7.291836735,35.965,1.986755467,3.582546243
2021-9-17,水生根茎类,7.1475,31.276,1.966762645,3.44285103
2021-9-18,水生根茎类,7.188461538,34.827,1.972477176,3.550392948
2021-9-19,水生根茎类,7.78974359,93.77,2.052807944,4.540844975
2021-9-20,水生根茎类,7.573043478,94.882,2.024595031,4.552634014
2021-9-21,水生根茎类,7.146774194,93.256,1.966661093,4.5353484
2021-9-22,水生根茎类,7.359615385,29.818,1.996007674,3.395112238
2021-9-23,水生根茎类,8.246666667,19.216,2.109809078,2.955743265
2021-9-24,水生根茎类,7.559615385,32.314,2.022820314,3.475500573
2021-9-25,水生根茎类,6.324324324,43.444,1.844403203,3.771472752
2021-9-26,水生根茎类,6.108108108,48.23,1.809617087,3.875981234
2021-9-27,水生根茎类,6.117647059,42.395,1.811177555,3.747030431
2021-9-28,水生根茎类,6.280701754,33.697,1.837481719,3.517408813
2021-9-29,水生根茎类,7.314754098,39.563,1.989893418,3.677894338
2021-9-30,水生根茎类,7.093333333,38.451,1.959155376,3.649384703
2021-10-1,水生根茎类,6.903157895,69.809,1.931978973,4.245762941
2021-10-2,水生根茎类,7.422222222,61.246,2.004478503,4.114898541
2021-10-3,水生根茎类,6.884615385,51.096,1.929289268,3.933706216
2021-10-4,水生根茎类,7.139344262,39.501,1.965620932,3.676325988
2021-10-5,水生根茎类,8.923076923,53.813,2.188640834,3.985515074
2021-10-6,水生根茎类,6.86746988,50.349,1.926795753,3.918978758
2021-10-7,水生根茎类,6.768181818,51.57,1.912232486,3.942940108
2021-10-8,水生根茎类,7.452542373,49.695,2.008555232,3.905904324
2021-10-9,水生根茎类,6.815384615,41.198,1.9191825,3.718389711
2021-10-10,水生根茎类,6.925274725,58.704,1.935177723,4.072507868
2021-10-11,水生根茎类,6.794666667,45.351,1.916137991,3.814432227
2021-10-12,水生根茎类,6.383333333,29.953,1.853690427,3.399629486
2021-10-13,水生根茎类,6.054545455,36.526,1.800809305,3.598024336
2021-10-14,水生根茎类,6.352542373,38.264,1.848855106,3.644509506
2021-10-15,水生根茎类,6.453246753,65.659,1.864583377,4.184474682
2021-10-16,水生根茎类,6.934666667,54.821,1.936532987,4.004073332
2021-10-17,水生根茎类,6.491011236,56.02,1.870418333,4.02570877
2021-10-18,水生根茎类,6.437142857,44.513,1.862084786,3.795781281
2021-10-19,水生根茎类,6.361538462,42.738,1.850270245,3.755088454
2021-10-20,水生根茎类,6.732142857,41.248,1.906893497,3.719602627
2021-10-21,水生根茎类,6.041666667,46.91,1.798679912,3.848230872
2021-10-22,水生根茎类,6.301694915,45.315,1.840818631,3.813638104
2021-10-23,水生根茎类,6.395555556,61.274,1.855603305,4.115355609
2021-10-24,水生根茎类,6.553125,47.917,1.879942035,3.869470348
2021-10-25,水生根茎类,6.526086957,33.696,1.875807523,3.517379136
2021-10-26,水生根茎类,6.224137931,37.216,1.828434948,3.616738776
2021-10-27,水生根茎类,6.070588235,36.161,1.803455509,3.58798119
2021-10-28,水生根茎类,6.091525424,37.949,1.80689853,3.636243153
2021-10-29,水生根茎类,6.072,40.045,1.80368804,3.690003822
2021-10-30,水生根茎类,6.186315789,59.756,1.822339722,4.090269604
2021-10-31,水生根茎类,6.080487805,55.961,1.805084924,4.02465502
2021-11-1,水生根茎类,6.071641791,44.316,1.803629045,3.791345786
2021-11-2,水生根茎类,6.039344262,39.893,1.79829544,3.68620087
2021-11-3,水生根茎类,6.040909091,39.941,1.798554512,3.687403365
2021-11-4,水生根茎类,6.263793103,42.366,1.834785929,3.746346154
2021-11-5,水生根茎类,6.05,58.696,1.800058272,4.072371581
2021-11-6,水生根茎类,6.195505618,63.927,1.823824129,4.157741807
2021-11-7,水生根茎类,6.186666667,64.622,1.822396439,4.16855491
2021-11-8,水生根茎类,6.669135802,58.811,1.897490287,4.074328912
2021-11-9,水生根茎类,6.301694915,43.617,1.840818631,3.775446983
2021-11-10,水生根茎类,6.364912281,49.851,1.85080045,3.909038556
2021-11-11,水生根茎类,7.548076923,35.903,2.021292819,3.580820857
2021-11-12,水生根茎类,7.209836066,50.696,1.975446214,3.925847012
2021-11-13,水生根茎类,7.613888889,55.708,2.029974065,4.020123763
2021-11-14,水生根茎类,7.235443038,53.001,1.978991594,3.970310781
2021-11-15,水生根茎类,7,28.879,1.945910149,3.363114687
2021-11-16,水生根茎类,7,19.63,1.945910149,2.977059008
2021-11-17,水生根茎类,7.061702128,34.26,1.954686117,3.533978493
2021-11-18,水生根茎类,7,21.426,1.945910149,3.064605138
2021-11-19,水生根茎类,7,28.706,1.945910149,3.35710616
2021-11-20,水生根茎类,6.890243902,54.147,1.930106484,3.99170257
2021-11-21,水生根茎类,6.08,47.591,1.805004696,3.862643668
2021-11-22,水生根茎类,6.102040816,32.75,1.808623275,3.488902962
2021-11-23,水生根茎类,6.0625,31.403,1.802122256,3.44690343
2021-11-24,水生根茎类,7.38,33.315,1.998773639,3.506007746
2021-11-25,水生根茎类,6.212765957,30.299,1.8266062,3.411114709
2021-11-26,水生根茎类,6.85,41.234,1.924248652,3.719263159
2021-11-27,水生根茎类,6.283950617,58.68,1.837998862,4.072098953
2021-11-28,水生根茎类,6.25,49.546,1.832581464,3.902901531
2021-11-29,水生根茎类,6.083333333,29.92,1.805552791,3.398527153
2021-11-30,水生根茎类,6.085106383,30.369,1.805844209,3.413422351
2021-12-1,水生根茎类,7.282051282,30.015,1.985412592,3.401697257
2021-12-2,水生根茎类,6.87804878,25.404,1.928335004,3.234906642
2021-12-3,水生根茎类,6.275862069,18.925,1.836710857,2.940483799
2021-12-4,水生根茎类,6,62.259,1.791759469,4.131303103
2021-12-5,水生根茎类,6,50.994,1.791759469,3.931707979
2021-12-6,水生根茎类,6.80952381,12.844,1.918322193,2.552876776
2021-12-7,水生根茎类,6.788461538,31.831,1.915224338,3.460440658
2021-12-8,水生根茎类,6.8125,25.319,1.91875916,3.231555102
2021-12-9,水生根茎类,6.743589744,25.262,1.908592386,3.22930129
2021-12-10,水生根茎类,6.8,32.792,1.916922612,3.490184583
2021-12-11,水生根茎类,5.279569892,124.24,1.663844635,4.822215179
2021-12-12,水生根茎类,5.761904762,61.198,1.751268108,4.114114509
2021-12-13,水生根茎类,5.9375,21.832,1.781288169,3.083376783
2021-12-14,水生根茎类,5.673469388,33.175,1.735800816,3.50179658
2021-12-15,水生根茎类,4.4,2.602,1.481604541,0.95628038
2021-12-16,水生根茎类,6,39.569,1.791759469,3.678045983
2021-12-17,水生根茎类,6,40.154,1.791759469,3.692722062
2021-12-18,水生根茎类,5.1875,70.551,1.646251886,4.256335853
2021-12-19,水生根茎类,5.530097087,67.19,1.710205372,4.207524427
2021-12-20,水生根茎类,5.763636364,38.283,1.751568589,3.645005933
2021-12-21,水生根茎类,5.949152542,48.369,1.783248779,3.878859113
2021-12-22,水生根茎类,5.815789474,31.469,1.760576542,3.449002934
2021-12-23,水生根茎类,6,30.021,1.791759469,3.401897137
2021-12-24,水生根茎类,6,35.441,1.791759469,3.567869342
2021-12-25,水生根茎类,6,66.839,1.791759469,4.202286743
2021-12-26,水生根茎类,6,95.584,1.791759469,4.560005442
2021-12-27,水生根茎类,6,42.155,1.791759469,3.741353301
2021-12-28,水生根茎类,6,35.054,1.791759469,3.55688973
2021-12-29,水生根茎类,6,34.882,1.791759469,3.551970937
2021-12-30,水生根茎类,6,37.37,1.791759469,3.620868243
2021-12-31,水生根茎类,6,60.713,1.791759469,4.106157843
2022-1-1,水生根茎类,6,82.658,1.791759469,4.414711613
2022-1-2,水生根茎类,6,27.438,1.791759469,3.311928914
2022-1-3,水生根茎类,6,59.009,1.791759469,4.077689975
2022-1-4,水生根茎类,6,46.598,1.791759469,3.841557622
2022-1-5,水生根茎类,6,34.15,1.791759469,3.530762586
2022-1-6,水生根茎类,6,34.198,1.791759469,3.532167163
2022-1-7,水生根茎类,6,46.045,1.791759469,3.829619179
2022-1-8,水生根茎类,6,60.006,1.791759469,4.094444557
2022-1-9,水生根茎类,6.444303797,59.741,1.863196608,4.090018552
2022-1-10,水生根茎类,6.198666667,56.153,1.824334215,4.028080108
2022-1-11,水生根茎类,6.52195122,29.824,1.875173598,3.395313439
2022-1-12,水生根茎类,6.715,41.626,1.90434383,3.728724972
2022-1-13,水生根茎类,6,22.185,1.791759469,3.099416385
2022-1-14,水生根茎类,6.859322034,48.285,1.925608608,3.877120953
2022-1-15,水生根茎类,6.45,56.825,1.864080131,4.03997637
2022-1-16,水生根茎类,6.395652174,52.794,1.855618412,3.966397548
2022-1-17,水生根茎类,6.069642857,42.312,1.803299766,3.745070734
2022-1-18,水生根茎类,6,32.418,1.791759469,3.478713824
2022-1-19,水生根茎类,6,50.389,1.791759469,3.919772897
2022-1-20,水生根茎类,6,55.56,1.791759469,4.017463518
2022-1-21,水生根茎类,6.905405405,58.294,1.932304497,4.065499172
2022-1-22,水生根茎类,9.631578947,64.682,2.265047174,4.169482956
2022-1-23,水生根茎类,10.20454545,68.285,2.322833253,4.223690123
2022-1-24,水生根茎类,11.42857143,38.076,2.436116486,3.639584162
2022-1-25,水生根茎类,11.33333333,70.849,2.427748236,4.260550852
2022-1-26,水生根茎类,11.07692308,64.858,2.404863942,4.172200265
2022-1-27,水生根茎类,11.39418605,95.025,2.43310323,4.554140015
2022-1-28,水生根茎类,10.86510417,197.934,2.385556201,5.287933642
2022-1-29,水生根茎类,10.99004739,200.905,2.396990081,5.30283216
2022-1-30,水生根茎类,11.46987952,234.678,2.439724427,5.458214362
2022-2-1,水生根茎类,11.84791667,38.25,2.472152044,3.64414356
2022-2-2,水生根茎类,13.23913043,37.868,2.583176871,3.634106428
2022-2-3,水生根茎类,10.2,7.01,2.32238772,1.947337701
2022-2-4,水生根茎类,11.83928571,55.923,2.471423299,4.023975745
2022-2-5,水生根茎类,9.78,2.203,2.280339484,0.789820068
2022-2-6,水生根茎类,11.68539326,66.88,2.458339623,4.202899969
2022-2-7,水生根茎类,11.79310345,41.735,2.467514907,3.731340105
2022-2-8,水生根茎类,9.828571429,29.778,2.285293596,3.393769866
2022-2-9,水生根茎类,9.902439024,30.194,2.292781093,3.407643229
2022-2-10,水生根茎类,9.942857143,29.54,2.296854418,3.385745277
2022-2-11,水生根茎类,9.698113208,38.286,2.271931352,3.645084294
2022-2-12,水生根茎类,8.214084507,58.417,2.105850304,4.067606943
2022-2-13,水生根茎类,7.994230769,38.757,2.078720128,3.657311385
2022-2-14,水生根茎类,8,24.829,2.079441542,3.212012325
2022-2-15,水生根茎类,7.983823529,50.087,2.077417436,3.913761493
2022-2-16,水生根茎类,7.937142857,25.24,2.071553369,3.228430038
2022-2-17,水生根茎类,7.830909091,38.54,2.058078607,3.651696663
2022-2-18,水生根茎类,7.924390244,34.695,2.069945376,3.546595584
2022-2-19,水生根茎类,7.948333333,38.763,2.072962263,3.657466183
2022-2-20,水生根茎类,8,35.58,2.079441542,3.571783682
2022-2-21,水生根茎类,8,26.034,2.079441542,3.259403376
2022-2-22,水生根茎类,8,25.201,2.079441542,3.226883676
2022-2-23,水生根茎类,8,17.076,2.079441542,2.837673969
2022-2-24,水生根茎类,8,19.778,2.079441542,2.984570209
2022-2-25,水生根茎类,8.703703704,43.644,2.163748648,3.776065816
2022-2-26,水生根茎类,8,40.831,2.079441542,3.709441597
2022-2-27,水生根茎类,8,33.006,2.079441542,3.496689363
2022-2-28,水生根茎类,6,27.838,1.791759469,3.326401994
2022-3-1,水生根茎类,6,5.051,1.791759469,1.619586243
2022-3-2,水生根茎类,6,23.171,1.791759469,3.142901497
2022-3-3,水生根茎类,6,27.705,1.791759469,3.321612902
2022-3-4,水生根茎类,6,21.276,1.791759469,3.057579677
2022-3-5,水生根茎类,6,44.23,1.791759469,3.789403292
2022-3-6,水生根茎类,6,47.119,1.791759469,3.852676317
2022-3-7,水生根茎类,6,24.482,1.791759469,3.197938154
2022-3-8,水生根茎类,7,6.754,1.945910149,1.910134922
2022-3-9,水生根茎类,7,17.2,1.945910149,2.844909384
2022-3-10,水生根茎类,7,16.626,1.945910149,2.810967735
2022-3-11,水生根茎类,7,29.63,1.945910149,3.388787362
2022-3-12,水生根茎类,7,37.329,1.945910149,3.619770504
2022-3-13,水生根茎类,7,28.204,1.945910149,3.339463812
2022-3-14,水生根茎类,7,15.345,1.945910149,2.730789688
2022-3-15,水生根茎类,8.327272727,15.026,2.119535999,2.709782034
2022-3-16,水生根茎类,7,16.886,1.945910149,2.826484876
2022-3-17,水生根茎类,7.995454545,30.851,2.078873198,3.429169165
2022-3-18,水生根茎类,7.788461538,28.674,2.052643348,3.355990789
2022-3-19,水生根茎类,6.8,45.815,1.916922612,3.824611548
2022-3-20,水生根茎类,8.666666667,43.592,2.159484249,3.774873647
2022-3-21,水生根茎类,7.2,25.391,1.974081026,3.234394781
2022-3-22,水生根茎类,7.2,27.306,1.974081026,3.307106458
2022-3-23,水生根茎类,9.52,15.255,2.253394849,2.724907318
2022-3-24,水生根茎类,8,16.899,2.079441542,2.827254449
2022-3-25,水生根茎类,9.366666667,43.221,2.237157288,3.766326488
2022-3-26,水生根茎类,8.74,43.227,2.16791019,3.7664653
2022-3-27,水生根茎类,8.486956522,41.214,2.138530458,3.718778004
2022-3-28,水生根茎类,10.92941176,19.777,2.391457482,2.984519646
2022-3-29,水生根茎类,8.675862069,18.541,2.160544695,2.919984496
2022-3-30,水生根茎类,8.830769231,27.389,2.178242126,3.310141473
2022-3-31,水生根茎类,9.460465116,30.993,2.247121548,3.433761373
2022-4-1,水生根茎类,8.509090909,25.437,2.141135111,3.236204807
2022-4-2,水生根茎类,9.168627451,34.452,2.215787597,3.539567051
2022-4-3,水生根茎类,10.05373134,42.998,2.307943843,3.761153603
2022-4-4,水生根茎类,8,31.759,2.079441542,3.45817615
2022-4-5,水生根茎类,8,21.71,2.079441542,3.077772984
2022-4-6,水生根茎类,10.98666667,5.855,2.396682417,1.767295997
2022-4-7,水生根茎类,8,6.533,2.079441542,1.876866256
2022-4-8,水生根茎类,11.07692308,6.366,2.404863942,1.850971329
2022-4-9,水生根茎类,8.941176471,11.218,2.190667177,2.417519631
2022-4-10,水生根茎类,8.923076923,18.379,2.188640834,2.911208708
2022-4-11,水生根茎类,8,1.03,2.079441542,0.029558802
2022-4-12,水生根茎类,8,7.538,2.079441542,2.019956895
2022-4-13,水生根茎类,8,4.61,2.079441542,1.528227857
2022-4-14,水生根茎类,11.94545455,6.495,2.480350834,1.87103265
2022-4-15,水生根茎类,11.05714286,14.18,2.403076632,2.651832521
2022-4-16,水生根茎类,9.514285714,15.042,2.252794428,2.710846288
2022-4-17,水生根茎类,9,9.701,2.197224577,2.272228973
2022-4-18,水生根茎类,9,3.024,2.197224577,1.106580458
2022-4-19,水生根茎类,13.2,5.106,2.58021683,1.630416319
2022-4-20,水生根茎类,12,2.772,2.48490665,1.019569081
2022-4-21,水生根茎类,11.7,3.552,2.459588842,1.267510825
2022-4-22,水生根茎类,10.16666667,7.417,2.319114395,2.003774663
2022-4-23,水生根茎类,11.34666667,9.767,2.428924015,2.279009356
2022-4-24,水生根茎类,9,4.52,2.197224577,1.508511994
2022-4-25,水生根茎类,11.8,4.202,2.468099531,1.435560602
2022-4-26,水生根茎类,9.24,4.905,2.223541886,1.590255093
2022-4-27,水生根茎类,9.4,2.398,2.240709689,0.874635057
2022-4-28,水生根茎类,13.2,2.139,2.58021683,0.76033843
2022-4-29,水生根茎类,12.85714286,7.15,2.553899521,1.967112357
2022-4-30,水生根茎类,9,9.22,2.197224577,2.221375038
2022-5-1,水生根茎类,17.25,10.863,2.847812143,2.385362519
2022-5-2,水生根茎类,10.35,8.503,2.33698652,2.140419042
2022-5-3,水生根茎类,9,2.868,2.197224577,1.053614923
2022-5-4,水生根茎类,10.66153846,6.398,2.366642729,1.855985442
2022-5-5,水生根茎类,12.2,1.193,2.501435952,0.176471143
2022-5-6,水生根茎类,10.96666667,3.42,2.394860369,1.229640551
2022-5-7,水生根茎类,11.475,4.66,2.440170756,1.539015448
2022-5-8,水生根茎类,11.78181818,4.476,2.466557511,1.49872979
2022-5-9,水生根茎类,14.175,3.538,2.65147985,1.263561596
2022-5-10,水生根茎类,13.85,5.181,2.628285233,1.644998088
2022-5-11,水生根茎类,29.9,2.043,3.39785848,0.714419316
2022-5-12,水生根茎类,13.44,5.134,2.598235335,1.635885082
2022-5-13,水生根茎类,24.525,2.792,3.199693005,1.026758185
2022-5-14,水生根茎类,13.34736842,11.341,2.591319243,2.428424478
2022-5-15,水生根茎类,12.03636364,6.072,2.487932371,1.80368804
2022-5-16,水生根茎类,15.71666667,4.637,2.754721721,1.534067605
2022-5-17,水生根茎类,18.83333333,1.853,2.935628349,0.616805947
2022-5-18,水生根茎类,9,0.926,2.197224577,-0.076881044
