日期,蔬菜品类,批发价格
2020-11-14,花叶类,5.339473684
2020-11-14,辣椒类,10.767
2020-11-14,茄类,4.1175
2020-11-14,食用菌,4.500909091
2020-11-14,花菜类,3.525
2020-11-14,水生根茎类,5.2
2020-11-15,花叶类,5.587647059
2020-11-15,辣椒类,10.355
2020-11-15,茄类,4.01
2020-11-15,食用菌,4.56
2020-11-15,花菜类,3.485
2020-11-15,水生根茎类,5.2
2020-11-16,花叶类,5.835
2020-11-16,辣椒类,10.096
2020-11-16,茄类,3.8475
2020-11-16,食用菌,4.540909091
2020-11-16,花菜类,3.39
2020-11-16,水生根茎类,5.2
2020-11-17,花叶类,5.451875
2020-11-17,辣椒类,10.8425
2020-11-17,茄类,3.955
2020-11-17,食用菌,4.515454545
2020-11-17,花菜类,3.455
2020-11-17,水生根茎类,5.8
2020-11-18,花叶类,5.312777778
2020-11-18,辣椒类,10.77888889
2020-11-18,茄类,3.9925
2020-11-18,食用菌,4.498181818
2020-11-18,花菜类,3.395
2020-11-18,水生根茎类,5.8
2020-11-19,花叶类,5.452352941
2020-11-19,辣椒类,10.276
2020-11-19,茄类,4.28
2020-11-19,食用菌,4.156
2020-11-19,花菜类,3.195
2020-11-19,水生根茎类,7.04
2020-11-20,花叶类,3.4375
2020-11-20,辣椒类,10.026
2020-11-20,茄类,4.28
2020-11-20,食用菌,4.184166667
2020-11-20,花菜类,3.295
2020-11-20,水生根茎类,6.3
2020-11-21,花叶类,5.016842105
2020-11-21,辣椒类,10.27333333
2020-11-21,茄类,4.3175
2020-11-21,食用菌,4.259090909
2020-11-21,花菜类,2.95
2020-11-21,水生根茎类,6.32
2020-11-22,花叶类,5.601666667
2020-11-22,食用菌,5.037
2020-11-22,辣椒类,10.132
2020-11-22,茄类,4.675
2020-11-22,花菜类,2.22
2020-11-22,水生根茎类,5.6
2020-11-23,食用菌,5.1125
2020-11-23,花叶类,3.3
2020-11-23,辣椒类,10.084
2020-11-23,茄类,4.88
2020-11-23,花菜类,2.14
2020-11-23,水生根茎类,5.6
2020-11-24,食用菌,5.148333333
2020-11-24,花叶类,3.256428571
2020-11-24,辣椒类,10.56222222
2020-11-24,茄类,4.8375
2020-11-24,花菜类,2.27
2020-11-24,水生根茎类,6
2020-11-25,食用菌,5.642307692
2020-11-25,花叶类,3.816875
2020-11-25,辣椒类,10.59111111
2020-11-25,茄类,4.7575
2020-11-25,花菜类,2.75
2020-11-25,水生根茎类,6
2020-11-26,食用菌,5.524166667
2020-11-26,花叶类,4.077222222
2020-11-26,辣椒类,10.45
2020-11-26,茄类,4.8375
2020-11-26,花菜类,2.92
2020-11-26,水生根茎类,6.07
2020-11-27,食用菌,9.676428571
2020-11-27,花叶类,3.725294118
2020-11-27,辣椒类,10.01777778
2020-11-27,茄类,5.075
2020-11-27,花菜类,2.96
2020-11-27,水生根茎类,6.2
2020-11-28,花叶类,5.820555556
2020-11-28,食用菌,5.769230769
2020-11-28,辣椒类,9.812
2020-11-28,茄类,5.8625
2020-11-28,花菜类,3.315
2020-11-28,水生根茎类,6.18
2020-11-29,花叶类,6.102352941
2020-11-29,食用菌,5.818461538
2020-11-29,辣椒类,10.03333333
2020-11-29,茄类,6.175
2020-11-29,花菜类,3.42
2020-11-29,水生根茎类,6
2020-11-30,食用菌,5.812307692
2020-11-30,花叶类,3.542941176
2020-11-30,辣椒类,9.831
2020-11-30,茄类,5.928
2020-11-30,花菜类,3.5
2020-11-30,水生根茎类,6
2020-12-01,花叶类,5.691764706
2020-12-01,食用菌,5.808461538
2020-12-01,辣椒类,8.797777778
2020-12-01,茄类,5.814
2020-12-01,花菜类,3.705
2020-12-01,水生根茎类,6
2020-12-02,食用菌,5.491666667
2020-12-02,花叶类,3.535625
2020-12-02,辣椒类,9.916
2020-12-02,茄类,5.81
2020-12-02,花菜类,3.665
2020-12-02,水生根茎类,5.315
2020-12-03,花叶类,3.737222222
2020-12-03,辣椒类,10.277
2020-12-03,茄类,5.724
2020-12-03,食用菌,5.147272727
2020-12-03,花菜类,4.07
2020-12-03,水生根茎类,5.335
2020-12-04,花叶类,3.832222222
2020-12-04,辣椒类,10.86222222
2020-12-04,茄类,5.842
2020-12-04,食用菌,10.07076923
2020-12-04,花菜类,4.315
2020-12-04,水生根茎类,5.25
2020-12-05,花叶类,3.974444444
2020-12-05,辣椒类,11.109
2020-12-05,茄类,5.93
2020-12-05,食用菌,10.12285714
2020-12-05,花菜类,4.42
2020-12-05,水生根茎类,5.18
2020-12-06,花叶类,3.996666667
2020-12-06,辣椒类,11.365
2020-12-06,茄类,6.042
2020-12-06,食用菌,6.144615385
2020-12-06,花菜类,4.61
2020-12-06,水生根茎类,5.185
2020-12-07,花叶类,4.195263158
2020-12-07,辣椒类,12.70333333
2020-12-07,茄类,6.11
2020-12-07,食用菌,6.248125
2020-12-07,花菜类,4.87
2020-12-07,水生根茎类,5.185
2020-12-08,花叶类,3.665294118
2020-12-08,辣椒类,12.23
2020-12-08,茄类,5.8125
2020-12-08,食用菌,9.0025
2020-12-08,花菜类,4.955
2020-12-08,水生根茎类,6.71
2020-12-09,花叶类,3.648823529
2020-12-09,辣椒类,12.359
2020-12-09,茄类,6.253333333
2020-12-09,食用菌,8.888823529
2020-12-09,花菜类,5.035
2020-12-09,水生根茎类,6.706666667
2020-12-10,花叶类,3.548235294
2020-12-10,辣椒类,13.83333333
2020-12-10,茄类,5.8875
2020-12-10,食用菌,5.733888889
2020-12-10,花菜类,5.07
2020-12-10,水生根茎类,6.716666667
2020-12-11,花叶类,3.395294118
2020-12-11,辣椒类,13.369
2020-12-11,茄类,5.8975
2020-12-11,食用菌,6.119444444
2020-12-11,花菜类,5.045
2020-12-11,水生根茎类,6.696666667
2020-12-12,花叶类,4.169444444
2020-12-12,辣椒类,14.64
2020-12-12,茄类,5.855
2020-12-12,食用菌,9.538095238
2020-12-12,花菜类,4.96
2020-12-12,水生根茎类,6.626666667
2020-12-13,花叶类,4.298333333
2020-12-13,辣椒类,14.524
2020-12-13,茄类,5.8175
2020-12-13,食用菌,9.1245
2020-12-13,花菜类,4.725
2020-12-13,水生根茎类,6.616666667
2020-12-14,花叶类,4.493125
2020-12-14,辣椒类,17.49714286
2020-12-14,茄类,4.94
2020-12-14,食用菌,6.234
2020-12-14,花菜类,4.68
2020-12-14,水生根茎类,5.11
2020-12-15,花叶类,4.335333333
2020-12-15,辣椒类,14.505
2020-12-15,茄类,5.99
2020-12-15,食用菌,9.252941176
2020-12-15,花菜类,4.615
2020-12-15,水生根茎类,6.575
2020-12-16,花叶类,4.397647059
2020-12-16,辣椒类,15.138
2020-12-16,茄类,5.246666667
2020-12-16,食用菌,5.732352941
2020-12-16,花菜类,4.535
2020-12-16,水生根茎类,6.713333333
2020-12-17,花叶类,4.07625
2020-12-17,辣椒类,15.345
2020-12-17,茄类,5.662
2020-12-17,食用菌,6.343888889
2020-12-17,花菜类,4.59
2020-12-17,水生根茎类,5.155
2020-12-18,花叶类,4.436470588
2020-12-18,辣椒类,15.557
2020-12-18,茄类,5.815
2020-12-18,食用菌,9.716666667
2020-12-18,花菜类,4.73
2020-12-18,水生根茎类,6.92
2020-12-19,花叶类,4.111666667
2020-12-19,辣椒类,15.816
2020-12-19,茄类,5.363333333
2020-12-19,食用菌,6.771875
2020-12-19,花菜类,4.725
2020-12-19,水生根茎类,6.03
2020-12-20,花叶类,4.415
2020-12-20,辣椒类,16.001
2020-12-20,茄类,5.38
2020-12-20,食用菌,10.11176471
2020-12-20,花菜类,4.54
2020-12-20,水生根茎类,6.11
2020-12-21,花叶类,4.223125
2020-12-21,辣椒类,15.762
2020-12-21,茄类,6.203333333
2020-12-21,食用菌,10.68076923
2020-12-21,花菜类,4.71
2020-12-21,水生根茎类,6.093333333
2020-12-22,花叶类,4.45
2020-12-22,辣椒类,15.839
2020-12-22,茄类,5.805
2020-12-22,食用菌,6.442666667
2020-12-22,花菜类,4.925
2020-12-22,水生根茎类,5.27
2020-12-23,花叶类,4.94
2020-12-23,辣椒类,15.769
2020-12-23,茄类,5.8575
2020-12-23,食用菌,6.244375
2020-12-23,花菜类,4.925
2020-12-23,水生根茎类,5.215
2020-12-24,花叶类,4.775625
2020-12-24,辣椒类,15.558
2020-12-24,茄类,6.103333333
2020-12-24,食用菌,6.265333333
2020-12-24,花菜类,5.365
2020-12-24,水生根茎类,5.16
2020-12-25,花叶类,4.941333333
2020-12-25,辣椒类,16.329
2020-12-25,茄类,5.425
2020-12-25,食用菌,9.833125
2020-12-25,花菜类,5.675
2020-12-25,水生根茎类,5.956666667
2020-12-26,花叶类,4.660666667
2020-12-26,辣椒类,17.74444444
2020-12-26,茄类,4.953333333
2020-12-26,食用菌,6.126875
2020-12-26,花菜类,5.785
2020-12-26,水生根茎类,6.23
2020-12-27,花叶类,4.832142857
2020-12-27,辣椒类,16.949
2020-12-27,茄类,5.805
2020-12-27,食用菌,6.328
2020-12-27,花菜类,5.845
2020-12-27,水生根茎类,6.225
2020-12-28,花叶类,4.620666667
2020-12-28,辣椒类,17.523
2020-12-28,茄类,6.386666667
2020-12-28,食用菌,6.633571429
2020-12-28,花菜类,5.785
2020-12-28,水生根茎类,5.953333333
2020-12-29,花叶类,4.599333333
2020-12-29,辣椒类,19.95875
2020-12-29,茄类,5.39
2020-12-29,食用菌,6.165
2020-12-29,花菜类,5.8
2020-12-29,水生根茎类,6.84
2020-12-30,花叶类,4.638
2020-12-30,辣椒类,18.67111111
2020-12-30,茄类,6.2125
2020-12-30,食用菌,6.111875
2020-12-30,花菜类,5.81
2020-12-30,水生根茎类,6.845
2020-12-31,花叶类,4.594666667
2020-12-31,辣椒类,18.74555556
2020-12-31,茄类,5.54
2020-12-31,食用菌,6.327333333
2020-12-31,花菜类,5.795
2020-12-31,水生根茎类,6.8575
2021-01-01,花叶类,4.467333333
2021-01-01,辣椒类,17.352
2021-01-01,茄类,5.955
2021-01-01,食用菌,6.533571429
2021-01-01,花菜类,5.86
2021-01-01,水生根茎类,6.885
2021-01-02,花叶类,4.651333333
2021-01-02,辣椒类,18.75333333
2021-01-02,茄类,5.666666667
2021-01-02,食用菌,6.490714286
2021-01-02,花菜类,5.95
2021-01-02,水生根茎类,6.05
2021-01-03,花叶类,4.637333333
2021-01-03,辣椒类,18.55555556
2021-01-03,茄类,6.2075
2021-01-03,食用菌,6.070625
2021-01-03,花菜类,5.98
2021-01-03,水生根茎类,6.046666667
2021-01-04,花叶类,4.719333333
2021-01-04,辣椒类,15.34555556
2021-01-04,茄类,5.885
2021-01-04,食用菌,6.246666667
2021-01-04,花菜类,6.16
2021-01-04,水生根茎类,7.185
2021-01-05,花叶类,4.688571429
2021-01-05,辣椒类,17.901
2021-01-05,茄类,5.855
2021-01-05,食用菌,6.234
2021-01-05,花菜类,6.14
2021-01-05,水生根茎类,7.2075
2021-01-06,花叶类,4.844666667
2021-01-06,辣椒类,18.118
2021-01-06,茄类,6.6775
2021-01-06,食用菌,6.222
2021-01-06,花菜类,6.11
2021-01-06,水生根茎类,7.295
2021-01-07,花叶类,5.089333333
2021-01-07,辣椒类,18.578
2021-01-07,茄类,5.995
2021-01-07,食用菌,6.386428571
2021-01-07,花菜类,6.16
2021-01-07,水生根茎类,7.4825
2021-01-08,花叶类,5.242666667
2021-01-08,辣椒类,18.423
2021-01-08,茄类,5.443333333
2021-01-08,食用菌,5.499333333
2021-01-08,花菜类,6.585
2021-01-08,水生根茎类,6.73
2021-01-09,花叶类,5.359285714
2021-01-09,辣椒类,19.03555556
2021-01-09,茄类,5.435
2021-01-09,食用菌,5.53
2021-01-09,花菜类,6.865
2021-01-09,水生根茎类,6.733333333
2021-01-10,花叶类,5.122142857
2021-01-10,辣椒类,18.088
2021-01-10,茄类,6.145
2021-01-10,食用菌,6.021875
2021-01-10,花菜类,7.185
2021-01-10,水生根茎类,6.656666667
2021-01-11,花叶类,4.303571429
2021-01-11,辣椒类,18.336
2021-01-11,茄类,6.245
2021-01-11,食用菌,6.169285714
2021-01-11,花菜类,7.39
2021-01-11,水生根茎类,6.656666667
2021-01-12,花叶类,4.45
2021-01-12,辣椒类,19.14888889
2021-01-12,茄类,6.44
2021-01-12,食用菌,5.665333333
2021-01-12,花菜类,7.545
2021-01-12,水生根茎类,6.656666667
2021-01-13,花叶类,4.459285714
2021-01-13,辣椒类,18.361
2021-01-13,茄类,6.74
2021-01-13,食用菌,6.082307692
2021-01-13,花菜类,7.78
2021-01-13,水生根茎类,6.656666667
2021-01-14,花叶类,4.995384615
2021-01-14,辣椒类,17.176
2021-01-14,茄类,6.51
2021-01-14,食用菌,5.893571429
2021-01-14,花菜类,8.565
2021-01-14,水生根茎类,6.516666667
2021-01-15,花叶类,4.931538462
2021-01-15,辣椒类,18.15333333
2021-01-15,茄类,6.61
2021-01-15,食用菌,5.576
2021-01-15,花菜类,8.165
2021-01-15,水生根茎类,6.646666667
2021-01-16,花叶类,5.156153846
2021-01-16,辣椒类,17.655
2021-01-16,茄类,6.62
2021-01-16,食用菌,5.532
2021-01-16,花菜类,8.28
2021-01-16,水生根茎类,6.646666667
2021-01-17,花叶类,5.252857143
2021-01-17,辣椒类,16.824
2021-01-17,茄类,6.54
2021-01-17,食用菌,5.925
2021-01-17,花菜类,7.95
2021-01-17,水生根茎类,6.616666667
2021-01-18,食用菌,6.678125
2021-01-18,花叶类,6.573125
2021-01-18,辣椒类,16.709
2021-01-18,茄类,6.54
2021-01-18,花菜类,8.35
2021-01-18,水生根茎类,6.543333333
2021-01-19,食用菌,5.98
2021-01-19,花叶类,5.648666667
2021-01-19,辣椒类,16.99
2021-01-19,茄类,6.67
2021-01-19,花菜类,7.996666667
2021-01-19,水生根茎类,6.583333333
2021-01-20,食用菌,5.979375
2021-01-20,花叶类,5.521333333
2021-01-20,辣椒类,18.05555556
2021-01-20,茄类,6.69
2021-01-20,花菜类,8.096666667
2021-01-20,水生根茎类,6.59
2021-01-21,食用菌,6.06
2021-01-21,花叶类,5.342666667
2021-01-21,辣椒类,17.7
2021-01-21,茄类,6.78
2021-01-21,花菜类,8.083333333
2021-01-21,水生根茎类,6.61
2021-01-22,食用菌,6.682666667
2021-01-22,花叶类,6.718235294
2021-01-22,辣椒类,19.4225
2021-01-22,茄类,6.945
2021-01-22,花菜类,8.49
2021-01-22,水生根茎类,6.613333333
2021-01-23,食用菌,6.549411765
2021-01-23,花叶类,6.314117647
2021-01-23,辣椒类,19.7425
2021-01-23,茄类,7.13
2021-01-23,花菜类,8.126666667
2021-01-23,水生根茎类,6.626666667
2021-01-24,食用菌,6.078125
2021-01-24,花叶类,5.4025
2021-01-24,辣椒类,19.28
2021-01-24,茄类,5.963333333
2021-01-24,花菜类,8.08
2021-01-24,水生根茎类,8.73
2021-01-25,食用菌,6.439333333
2021-01-25,花叶类,5.504117647
2021-01-25,辣椒类,18.01333333
2021-01-25,茄类,7.13
2021-01-25,花菜类,8.38
2021-01-25,水生根茎类,6.636666667
2021-01-26,花叶类,5.853333333
2021-01-26,辣椒类,16.76363636
2021-01-26,茄类,7.27
2021-01-26,食用菌,6.14
2021-01-26,花菜类,7.526666667
2021-01-26,水生根茎类,6.61
2021-01-27,食用菌,6.633333333
2021-01-27,花叶类,5.400588235
2021-01-27,辣椒类,18.2375
2021-01-27,茄类,7.38
2021-01-27,花菜类,7.43
2021-01-27,水生根茎类,6.603333333
2021-01-28,食用菌,6.652941176
2021-01-28,花叶类,5.147857143
2021-01-28,辣椒类,16.951
2021-01-28,茄类,7.28
2021-01-28,花菜类,7.025
2021-01-28,水生根茎类,6.606666667
2021-01-29,食用菌,7.484
2021-01-29,花叶类,5.33
2021-01-29,辣椒类,18.44
2021-01-29,茄类,7.39
2021-01-29,花菜类,7.063333333
2021-01-29,水生根茎类,6.64
2021-01-30,食用菌,7.014705882
2021-01-30,花叶类,5.317333333
2021-01-30,辣椒类,16.50416667
2021-01-30,茄类,8.433333333
2021-01-30,花菜类,6.465
2021-01-30,水生根茎类,6.64
2021-01-31,食用菌,7.13625
2021-01-31,花叶类,5.049333333
2021-01-31,辣椒类,16.58363636
2021-01-31,茄类,8.543333333
2021-01-31,花菜类,6.485
2021-01-31,水生根茎类,6.663333333
2021-02-01,食用菌,6.8775
2021-02-01,花叶类,5.018
2021-02-01,辣椒类,15.57333333
2021-02-01,茄类,8.8625
2021-02-01,花菜类,6.52
2021-02-01,水生根茎类,6.67
2021-02-02,食用菌,6.415333333
2021-02-02,花叶类,4.93
2021-02-02,辣椒类,16.2675
2021-02-02,茄类,8.9575
2021-02-02,花菜类,6.52
2021-02-02,水生根茎类,6.903333333
2021-02-03,食用菌,6.742857143
2021-02-03,花叶类,4.784666667
2021-02-03,辣椒类,15.12230769
2021-02-03,茄类,8.94
2021-02-03,花菜类,6.08
2021-02-03,水生根茎类,6.98
2021-02-04,食用菌,6.55
2021-02-04,花叶类,4.426666667
2021-02-04,辣椒类,15.66727273
2021-02-04,茄类,8.8575
2021-02-04,花菜类,5.085
2021-02-04,水生根茎类,6.956666667
2021-02-05,食用菌,6.426666667
2021-02-05,花叶类,5.192631579
2021-02-05,辣椒类,16.93625
2021-02-05,茄类,8.376
2021-02-05,花菜类,5.04
2021-02-05,水生根茎类,6.973333333
2021-02-06,食用菌,5.785714286
2021-02-06,花叶类,5.141428571
2021-02-06,辣椒类,15.463
2021-02-06,茄类,8.41
2021-02-06,花菜类,5.025
2021-02-06,水生根茎类,7.016666667
2021-02-07,食用菌,6.317333333
2021-02-07,花叶类,5.159444444
2021-02-07,辣椒类,16.4725
2021-02-07,茄类,8.85
2021-02-07,花菜类,5.87
2021-02-07,水生根茎类,7.11
2021-02-08,食用菌,5.813076923
2021-02-08,花叶类,5.13
2021-02-08,辣椒类,14.89555556
2021-02-08,茄类,8.894
2021-02-08,花菜类,4.855
2021-02-08,水生根茎类,7.203333333
2021-02-09,食用菌,6.229285714
2021-02-09,花叶类,5.303888889
2021-02-09,辣椒类,16.41666667
2021-02-09,茄类,9.455
2021-02-09,花菜类,5.593333333
2021-02-09,水生根茎类,7.273333333
2021-02-10,食用菌,7.028
2021-02-10,花叶类,5.252941176
2021-02-10,辣椒类,15.09384615
2021-02-10,茄类,9.61
2021-02-10,花菜类,4.915
2021-02-10,水生根茎类,8.34
2021-02-13,食用菌,5.89125
2021-02-13,花叶类,5.424615385
2021-02-13,辣椒类,16.84909091
2021-02-13,茄类,7.785
2021-02-13,花菜类,4.2
2021-02-13,水生根茎类,8.5
2021-02-14,食用菌,6.336428571
2021-02-14,花叶类,4.764
2021-02-14,辣椒类,16.98090909
2021-02-14,茄类,8.84
2021-02-14,花菜类,5.105
2021-02-14,水生根茎类,8.393333333
2021-02-15,食用菌,5.835625
2021-02-15,花叶类,3.923076923
2021-02-15,辣椒类,15.99
2021-02-15,茄类,7.75
2021-02-15,花菜类,5.105
2021-02-15,水生根茎类,8.76
2021-02-16,食用菌,6.13
2021-02-16,花叶类,4.753076923
2021-02-16,辣椒类,16.5
2021-02-16,茄类,8.24
2021-02-16,花菜类,5.175
2021-02-16,水生根茎类,7.675
2021-02-17,食用菌,7.118666667
2021-02-17,花叶类,4.4325
2021-02-17,辣椒类,16.03454545
2021-02-17,茄类,8.1
2021-02-17,花菜类,5.25
2021-02-17,水生根茎类,8.37
2021-02-18,食用菌,7.23125
2021-02-18,花叶类,4.921875
2021-02-18,辣椒类,16.867
2021-02-18,茄类,7.96
2021-02-18,花菜类,5.205
2021-02-18,水生根茎类,8
2021-02-19,食用菌,6.815
2021-02-19,花叶类,4.764375
2021-02-19,辣椒类,16.755
2021-02-19,茄类,10.19
2021-02-19,花菜类,4.865
2021-02-19,水生根茎类,7.41
2021-02-20,食用菌,6.799285714
2021-02-20,花叶类,4.927058824
2021-02-20,辣椒类,15.809
2021-02-20,茄类,9.085
2021-02-20,花菜类,4.38
2021-02-20,水生根茎类,7.8
2021-02-21,食用菌,6.394615385
2021-02-21,花叶类,4.296
2021-02-21,辣椒类,16.29222222
2021-02-21,茄类,8.875
2021-02-21,花菜类,4.58
2021-02-21,水生根茎类,8.076666667
2021-02-22,食用菌,5.444166667
2021-02-22,花叶类,4.924666667
2021-02-22,辣椒类,15.764
2021-02-22,茄类,8.275
2021-02-22,花菜类,4.675
2021-02-22,水生根茎类,8.076666667
2021-02-23,花叶类,7.869333333
2021-02-23,食用菌,5.930769231
2021-02-23,辣椒类,16.93333333
2021-02-23,茄类,7.604
2021-02-23,花菜类,4.675
2021-02-23,水生根茎类,8.086666667
2021-02-24,花叶类,6.676875
2021-02-24,食用菌,5.292727273
2021-02-24,辣椒类,18.92363636
2021-02-24,茄类,6.92
2021-02-24,花菜类,3.89
2021-02-24,水生根茎类,7.253333333
2021-02-25,食用菌,10.26
2021-02-25,花叶类,4.625882353
2021-02-25,辣椒类,17.14
2021-02-25,茄类,4.98
2021-02-25,花菜类,4.11
2021-02-25,水生根茎类,10.1075
2021-02-26,花叶类,6.639285714
2021-02-26,食用菌,5.105454545
2021-02-26,辣椒类,15.715
2021-02-26,茄类,5.0075
2021-02-26,花菜类,4.735
2021-02-26,水生根茎类,7.253333333
2021-02-27,花叶类,7.182727273
2021-02-27,食用菌,5.396153846
2021-02-27,辣椒类,15.385
2021-02-27,茄类,5.0875
2021-02-27,花菜类,4.77
2021-02-27,水生根茎类,7.253333333
2021-02-28,食用菌,5.5875
2021-02-28,花叶类,4.36625
2021-02-28,辣椒类,13.501
2021-02-28,茄类,5.0475
2021-02-28,花菜类,4.77
2021-02-28,水生根茎类,7.253333333
2021-03-01,花叶类,6.982105263
2021-03-01,食用菌,6.165
2021-03-01,辣椒类,13.39818182
2021-03-01,茄类,5.1425
2021-03-01,花菜类,4.775
2021-03-01,水生根茎类,7.123333333
2021-03-02,花叶类,6.199
2021-03-02,食用菌,5.811428571
2021-03-02,辣椒类,10.86555556
2021-03-02,茄类,5.04
2021-03-02,花菜类,4.88
2021-03-02,水生根茎类,7.75
2021-03-03,花叶类,5.706111111
2021-03-03,辣椒类,11.55
2021-03-03,茄类,5.54
2021-03-03,食用菌,4.776923077
2021-03-03,花菜类,4.68
2021-03-03,水生根茎类,7.095
2021-03-04,花叶类,6.028823529
2021-03-04,辣椒类,11.453
2021-03-04,茄类,5.6475
2021-03-04,食用菌,4.9975
2021-03-04,花菜类,4.7
2021-03-04,水生根茎类,7
2021-03-05,花叶类,5.591578947
2021-03-05,辣椒类,10.835
2021-03-05,茄类,5.6125
2021-03-05,食用菌,4.583333333
2021-03-05,花菜类,4.845
2021-03-05,水生根茎类,6.85
2021-03-06,花叶类,5.72
2021-03-06,辣椒类,10.023
2021-03-06,茄类,4.96
2021-03-06,食用菌,4.563333333
2021-03-06,花菜类,4.995
2021-03-06,水生根茎类,6.795
2021-03-07,花叶类,5.702272727
2021-03-07,辣椒类,10.653
2021-03-07,茄类,5.033333333
2021-03-07,食用菌,4.51
2021-03-07,花菜类,4.64
2021-03-07,水生根茎类,6.805
2021-03-08,花叶类,6.131363636
2021-03-08,辣椒类,10.12666667
2021-03-08,茄类,5.6
2021-03-08,食用菌,4.42
2021-03-08,花菜类,4.435
2021-03-08,水生根茎类,6.8
2021-03-09,花叶类,6.32
2021-03-09,辣椒类,8.642
2021-03-09,茄类,5.685
2021-03-09,食用菌,4.535
2021-03-09,花菜类,4.575
2021-03-09,水生根茎类,6.8
2021-03-10,花叶类,6.310952381
2021-03-10,辣椒类,8.887
2021-03-10,茄类,5.82
2021-03-10,食用菌,4.319166667
2021-03-10,花菜类,4.44
2021-03-10,水生根茎类,6.8
2021-03-11,花叶类,6.399
2021-03-11,食用菌,4.976923077
2021-03-11,辣椒类,8.593
2021-03-11,茄类,5.533333333
2021-03-11,花菜类,4.245
2021-03-11,水生根茎类,6.203333333
2021-03-12,花叶类,6.470952381
2021-03-12,食用菌,5.238571429
2021-03-12,辣椒类,8.76
2021-03-12,茄类,5.473333333
2021-03-12,花菜类,4.77
2021-03-12,水生根茎类,6.86
2021-03-13,花叶类,6.913333333
2021-03-13,食用菌,5.231428571
2021-03-13,辣椒类,9.380833333
2021-03-13,茄类,5.986666667
2021-03-13,花菜类,5.145
